0,tcp,ftp_data,SF,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,4,38,1,0,1,0.18,0,0,0,0,warezclient,12
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,17,1,1,0,0,0.07,0.05,0,255,5,0.02,0.07,0,0,1,1,0,0,neptune,18
0,tcp,http,SF,302,498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,131,255,1,0,0.01,0.04,0,0,0,0,normal,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,0,0,1,1,0.07,0.1,0,255,4,0.02,0.08,0,0,0,0,1,1,neptune,21
0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,2,0.01,0.02,0.01,0,0,0,0.77,0,teardrop,15
0,tcp,http,SF,220,1398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,42,0,0,0,0,1,0,0.05,26,255,1,0,0.04,0.03,0,0,0,0,normal,21
0,udp,domain_u,SF,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,1,0,0,255,245,0.96,0.01,0.01,0,0,0,0,0,normal,18
0,udp,domain_u,SF,44,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,75,0,0,0,0,1,0,0.03,122,212,0.88,0.02,0.88,0.01,0,0,0.08,0,normal,21
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,1,0,1,2,46,1,0,1,0.26,0,0,0,0,nmap,17
0,tcp,uucp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,9,1,1,0,0,0.07,0.06,0,255,11,0.04,0.07,0,0,1,1,0,0,neptune,20
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,1,1,0,0,0.5,0.08,0,255,59,0.23,0.04,0,0,1,1,0,0,neptune,18
0,udp,domain_u,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,228,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,normal,18
0,tcp,ftp_data,SF,641,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,175,48,0.25,0.02,0.25,0.04,0,0,0,0,normal,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,4,0,0,1,1,0.02,0.06,0,255,4,0.02,0.08,0,0,0,0,1,1,neptune,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,1,0.1,0,0.89,1,0.01,1,0,255,1,0,0.84,0,0,0.07,0,0.62,1,satan,18
0,tcp,http,SF,310,2794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,10,0,0,1,1,0.16,0.08,0,255,10,0.04,0.07,0,0,0,0,1,1,neptune,21
0,tcp,smtp,SF,696,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,109,133,0.39,0.04,0.01,0.02,0,0,0,0,normal,21
0,tcp,netbios_dgm,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,236,1,0,0.58,0.58,0,0,0,0.58,1,portsweep,14
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,19,1,1,0,0,0.37,0.08,0,255,67,0.26,0.02,0,0,1,1,0,0,neptune,19
0,tcp,netbios_dgm,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,7,0,0,1,1,0.06,0.06,0,255,6,0.02,0.07,0,0,0,0,1,1,neptune,20
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,21,1,1,0,0,0.12,0.06,0,255,21,0.08,0.06,0,0,1,1,0,0,neptune,19
0,tcp,http,SF,221,2878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,21,58,1,0,0.05,0.03,0,0,0,0,normal,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,16,1,1,0,0,0.11,0.06,0,255,31,0.12,0.05,0,0,1,1,0,0,neptune,18
0,icmp,urp_i,SF,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,255,93,0.36,0.01,0.46,0,0,0,0,0,normal,21
0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,1,0,0.21,84,83,0.99,0.02,0.01,0,0,0,0,0,normal,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,6,1,1,0,0,0.04,0.06,0,255,6,0.02,0.07,0,0,1,1,0,0,neptune,21
0,tcp,ftp_data,SF,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,44,47,0.55,0.07,0.55,0.04,0,0,0,0,normal,20
0,tcp,auth,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,9,1,1,0,0,0.03,0.06,0,255,9,0.04,0.06,0,0,1,1,0,0,neptune,19
0,tcp,http,SF,210,2790,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,27,0,0,0,0,1,0,0.11,48,255,1,0,0.02,0.09,0,0,0,0,normal,21
0,tcp,http,SF,321,5683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,168,255,1,0,0.01,0.04,0,0,0,0,normal,21
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,8,0,0,1,1,0.03,0.06,0,255,8,0.03,0.07,0,0,0,0,1,1,neptune,21
0,tcp,http,SF,329,3982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,1,0,0.1,24,255,1,0,0.04,0.05,0,0,0,0,normal,21
0,tcp,uucp_path,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,7,0,0,1,1,0.05,0.07,0,255,7,0.03,0.07,0,0,0,0,1,1,neptune,19
0,tcp,domain,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,19,1,1,0,0,0.09,0.05,0,255,2,0.01,0.07,0,0,1,1,0,0,neptune,18
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,1,0,1,1,95,1,0,1,0.51,0,0,0,0,ipsweep,15
0,tcp,http,SF,320,379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,123,255,1,0,0.01,0.02,0,0,0,0,normal,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,7,1,1,0,0,0.03,0.05,0,72,7,0.1,0.11,0.01,0,0.97,1,0,0,neptune,18
0,tcp,http,SF,225,3762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21
0,tcp,ftp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,13,1,1,0,0,0.05,0.06,0,255,1,0,0.07,0,0,1,1,0,0,neptune,19
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,15,0,0,1,1,0.11,0.05,0,255,15,0.06,0.06,0,0,0,0,1,1,neptune,21
315,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,117,2,0.02,0.54,0.78,0,0,0,0,0,normal,21
0,tcp,http,SF,247,1416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,156,255,1,0,0.01,0.09,0,0,0.46,0.61,normal,21
0,tcp,http,SF,353,1483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0,normal,21
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,189,0,0,0,0,0.99,0.02,0.01,255,254,1,0.01,0.01,0,0,0,0,0,normal,18
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,18,0,0,1,1,0.12,0.05,0,255,10,0.04,0.08,0,0,0,0,1,1,neptune,21
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,6,1,1,0,0,0.02,0.06,0,255,3,0.01,0.07,0,0,1,1,0,0,neptune,18
2,tcp,smtp,SF,3065,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,243,119,0.48,0.02,0,0.02,0.01,0.02,0,0,normal,21
0,udp,other,SF,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,7,1,0.14,0.29,0.14,0,0,0,0,0,normal,21
0,tcp,http,SF,259,750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,4,255,1,0,0.25,0.03,0,0,0,0,normal,21
1082,udp,other,SF,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,2,0.01,0.42,0.86,0,0,0,0,0,normal,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,16,1,1,0,0,0.12,0.05,0,255,12,0.05,0.05,0,0,1,1,0,0,neptune,21
0,tcp,http,SF,0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.03,0.03,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,20
0,tcp,http,SF,309,306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,66,255,1,0,0.02,0.02,0,0,0,0,normal,21
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,1,247,1,0,1,0.15,0,0,1,0.68,normal,21
0,tcp,http,SF,278,7227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,153,255,1,0,0.01,0.05,0,0,0,0,normal,21
0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,1,0,0,255,182,0.71,0.29,0.71,0,0.09,0,0.2,0,teardrop,16
0,tcp,http,SF,313,761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,43,255,1,0,0.02,0.03,0,0,0,0,normal,21
0,tcp,http,SF,219,1212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,242,255,1,0,0,0.01,0,0,0,0,normal,21
0,tcp,http,SF,245,9165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,10,255,1,0,0.1,0.05,0,0,0,0,normal,21
0,tcp,http,SF,328,2243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,21,255,1,0,0.05,0.04,0,0,0,0,normal,21
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,23,249,1,0,0.04,0.1,0,0,1,0.96,normal,21
0,tcp,http,SF,251,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,0.29,255,252,0.99,0.01,0,0,0,0,0,0,normal,21
0,tcp,smtp,SF,2089,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.5,1,1,255,152,0.6,0.03,0,0,0.01,0.02,0,0.01,normal,20
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,6,255,1,0,0.17,0.21,0,0,1,0.88,normal,21
0,tcp,http,SF,237,511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,255,1,0,0.33,0.01,0,0,0,0,normal,21
0,tcp,http,SF,324,431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,107,255,1,0,0.01,0.02,0,0,0,0,normal,21
25950,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.69,1,0,0,0,1,1,portsweep,15
0,tcp,Z39_50,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,17,0,0,1,1,0.15,0.05,0,255,17,0.07,0.07,0,0,0,0,1,1,neptune,18
0,udp,private,SF,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,0.5,0,255,239,0.94,0.01,0,0,0,0,0,0,normal,18
0,tcp,http,SF,218,974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,255,1,0,0.17,0.02,0,0.01,0,0,normal,21
0,tcp,http,SF,325,2649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,107,255,1,0,0.01,0.01,0,0,0,0,normal,21
0,tcp,uucp_path,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,20,0,0,1,1,0.08,0.07,0,255,20,0.08,0.07,0,0,0,0,1,1,neptune,19
0,tcp,bgp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,19,0,0,1,1,0.07,0.07,0,255,19,0.07,0.08,0,0,0,0,1,1,neptune,19
0,tcp,csnet_ns,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,8,1,1,0,0,0.03,0.07,0,255,8,0.03,0.08,0,0,1,1,0,0,neptune,20
240,tcp,http,SF,328,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0.1,1,0,0.2,255,250,0.98,0.01,0,0,0,0,0,0,normal,21
0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,6,1,1,0,0,0.02,0.05,0,255,8,0.03,0.07,0,0,1,1,0,0,neptune,18
0,tcp,finger,SF,9,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,195,10,0.03,0.03,0.01,0.2,0.01,0,0.01,0,normal,21
0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,178,0,0,0,0,1,0,0.02,255,254,1,0.01,0.01,0,0,0,0,0,normal,18
1,tcp,smtp,SF,1079,334,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,138,167,0.57,0.03,0.01,0.01,0,0,0,0,normal,21
0,udp,domain_u,SF,45,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,159,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,normal,19
26,tcp,ftp,SF,273,903,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,176,49,0.28,0.02,0.01,0,0.01,0.02,0,0,normal,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,20,1,1,0,0,0.11,0.06,0,255,20,0.08,0.08,0,0,1,1,0,0,neptune,21
0,tcp,ldap,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,5,0,0,1,1,0.04,0.06,0,255,1,0,0.07,0,0,0,0,1,1,neptune,19
0,tcp,http,SF,237,138,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,normal,20
0,tcp,http,SF,225,1357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,255,1,0,0.2,0.02,0,0,0,0,normal,21
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,7,1,1,0,0,0.06,0.06,0,255,7,0.03,0.08,0,0,1,1,0,0,neptune,21
0,tcp,supdup,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,20,1,1,0,0,0.08,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,neptune,18
0,udp,other,SF,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,255,1,0,0.61,0.97,0,0,0,0,0,normal,21
0,tcp,http,SF,262,1011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,94,255,1,0,0.02,0.01,0,0,0,0,normal,21
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,263,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,smurf,20
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,13,1,1,0,0,0.12,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0,neptune,21
0,tcp,http,SF,261,8412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21
0,tcp,bgp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,8,0,0,1,1,0.06,0.08,0,255,8,0.03,0.09,0,0,0,0,1,1,neptune,18
